event_id,matched_to_event_id,market,index_name,event_ticker,security_name,event_phase,event_type,inclusion,treatment_group,batch_id,announce_date,effective_date,event_date,sector,car_p0_p5,car_p0_p20,car_p0_p60,car_p0_p120,pre_event_return,log_mkt_cap,turnover_change,volume_change,volatility_change
US-s-p500-dish-20230602-20230620-del-02,,US,S&P500,DISH,Dish Network,effective,deletion,0,1,sp500-20230620,2023-06-02,2023-06-20,2023-06-20,,,,,,0.0,,,,
US-s-p500-dlph-20121218-20121221-add-01,,US,S&P500,DLPH,Delphi Automotive,announce,addition,1,1,sp500-20121221,2012-12-18,2012-12-21,2012-12-18,,,,,,0.0,,,,
US-s-p500-dlph-20121218-20121221-add-01,,US,S&P500,DLPH,Delphi Automotive,effective,addition,1,1,sp500-20121221,2012-12-18,2012-12-21,2012-12-21,,,,,,0.0,,,,
US-s-p500-dlr-20160513-20160518-add-01,,US,S&P500,DLR,Digital Realty,announce,addition,1,1,sp500-20160518,2016-05-13,2016-05-18,2016-05-13,Real Estate,-0.003244097645756094,0.0599302525637344,0.031151158680073038,-0.058964226874538034,0.08033773359078089,24.22785014812953,0.020622571108878857,2.1004721902918337,0.009727186885700727
US-s-p500-dlr-20160513-20160518-add-01,,US,S&P500,DLR,Digital Realty,effective,addition,1,1,sp500-20160518,2016-05-13,2016-05-18,2016-05-18,Real Estate,-0.024195613337352595,0.0581632090360317,0.026741926708142145,-0.034752577300866255,0.07552718534568426,24.235636440476796,-0.01664210486366007,-1.2309307493800699,-0.006970878397999047
US-s-p500-dltr-20111216-20111216-add-01,,US,S&P500,DLTR,Dollar Tree,announce,addition,1,1,sp500-20111216,2011-12-16,2011-12-16,2011-12-16,Consumer Staples,-0.025588148340727403,-0.031736092081025284,-0.011050422070295583,0.1854264302991066,0.07915840107158623,22.78834018668109,0.04641768764973232,1.2848805975876285,0.0039177169120787475
US-s-p500-dltr-20111216-20111216-add-01,,US,S&P500,DLTR,Dollar Tree,effective,addition,1,1,sp500-20111216,2011-12-16,2011-12-16,2011-12-16,Consumer Staples,-0.025588148340727403,-0.031736092081025284,-0.011050422070295583,0.1854264302991066,0.07915840107158623,22.78834018668109,0.04641768764973232,1.2848805975876285,0.0039177169120787475
US-s-p500-dnb-20170329-20170405-del-01,,US,S&P500,DNB,Dun & Bradstreet,announce,deletion,0,1,sp500-20170405,2017-03-29,2017-04-05,2017-03-29,,,,,,0.0,,,,
US-s-p500-dnb-20170329-20170405-del-01,,US,S&P500,DNB,Dun & Bradstreet,effective,deletion,0,1,sp500-20170405,2017-03-29,2017-04-05,2017-04-05,,,,,,0.0,,,,
US-s-p500-dnr-20150313-20150323-del-01,,US,S&P500,DNR,Denbury Resources,announce,deletion,0,1,sp500-20150323,2015-03-13,2015-03-23,2015-03-13,,,,,,0.0,,,,
US-s-p500-dnr-20150313-20150323-del-01,,US,S&P500,DNR,Denbury Resources,effective,deletion,0,1,sp500-20150323,2015-03-13,2015-03-23,2015-03-23,,,,,,0.0,,,,
US-s-p500-do-20160927-20160930-del-01,,US,S&P500,DO,Diamond Offshore Drilling,announce,deletion,0,1,sp500-20160930,2016-09-27,2016-09-30,2016-09-27,,,,,,0.0,,,,
US-s-p500-do-20160927-20160930-del-01,,US,S&P500,DO,Diamond Offshore Drilling,effective,deletion,0,1,sp500-20160930,2016-09-27,2016-09-30,2016-09-30,,,,,,0.0,,,,
US-s-p500-dow-20170824-20170901-del-01,,US,S&P500,DOW,Dow Chemical Company,announce,deletion,0,1,sp500-20170901,2017-08-24,2017-09-01,2017-08-24,Materials,,,,,0.0,,,,
US-s-p500-dow-20170824-20170901-del-01,,US,S&P500,DOW,Dow Chemical Company,effective,deletion,0,1,sp500-20170901,2017-08-24,2017-09-01,2017-09-01,Materials,,,,,0.0,,,,
US-s-p500-dow-20190326-20190402-add-02,,US,S&P500,DOW,Dow,announce,addition,1,1,sp500-20190402,2019-03-26,2019-04-02,2019-03-26,Materials,0.11296692204534095,0.09220861229831953,-0.02940727636032027,-0.012727225065713391,-0.013052238809345584,24.290667892758346,0.0077752455613169244,1.639039318026862,0.0064633423450949305
US-s-p500-dow-20190326-20190402-add-02,,US,S&P500,DOW,Dow,effective,addition,1,1,sp500-20190402,2019-03-26,2019-04-02,2019-04-02,Materials,0.050151752771094064,0.03484248006661483,-0.04088227714936081,-0.09460001125415068,0.07429715060628772,24.375472669021782,0.012385759343560877,1.0423867941511364,0.019409261130589175
US-s-p500-dps-20180625-20180702-del-01,,US,S&P500,DPS,Dr Pepper Snapple Group,announce,deletion,0,1,sp500-20180702,2018-06-25,2018-07-02,2018-06-25,,,,,,0.0,,,,
US-s-p500-dps-20180625-20180702-del-01,,US,S&P500,DPS,Dr Pepper Snapple Group,effective,deletion,0,1,sp500-20180702,2018-06-25,2018-07-02,2018-07-02,,,,,,0.0,,,,
US-s-p500-dpz-20200506-20200512-add-01,,US,S&P500,DPZ,Domino's Pizza,announce,addition,1,1,sp500-20200512,2020-05-06,2020-05-12,2020-05-06,Consumer Discretionary,0.0526687719913947,-0.04838445958747932,-0.0855049520384715,-0.09819118798115041,0.09730603660715098,23.23736341759627,0.05331780804867554,1.1697701746071711,-0.004004688942652504
US-s-p500-dpz-20200506-20200512-add-01,,US,S&P500,DPZ,Domino's Pizza,effective,addition,1,1,sp500-20200512,2020-05-06,2020-05-12,2020-05-12,Consumer Discretionary,-0.017479598944839317,-0.04321938576071122,-0.088758525062748,-0.09595819913635457,0.06293296848306484,23.25346630624278,-0.060858574698295656,-1.2413748601775438,0.0014811450868429561
US-s-p500-dre-20170719-20170726-add-01,,US,S&P500,DRE,Duke Realty Corp,announce,addition,1,1,sp500-20170726,2017-07-19,2017-07-26,2017-07-19,,,,,,0.0,,,,
US-s-p500-dre-20170719-20170726-add-01,,US,S&P500,DRE,Duke Realty Corp,effective,addition,1,1,sp500-20170726,2017-07-19,2017-07-26,2017-07-26,,,,,,0.0,,,,
US-s-p500-dre-20220923-20221003-del-02,,US,S&P500,DRE,Duke Realty,announce,deletion,0,1,sp500-20221003,2022-09-23,2022-10-03,2022-09-23,,,,,,0.0,,,,
US-s-p500-dre-20220923-20221003-del-02,,US,S&P500,DRE,Duke Realty,effective,deletion,0,1,sp500-20221003,2022-09-23,2022-10-03,2022-10-03,,,,,,0.0,,,,
US-s-p500-dtv-20150724-20150729-del-01,,US,S&P500,DTV,DirecTV,announce,deletion,0,1,sp500-20150729,2015-07-24,2015-07-29,2015-07-24,,,,,,0.0,,,,
US-s-p500-dtv-20150724-20150729-del-01,,US,S&P500,DTV,DirecTV,effective,deletion,0,1,sp500-20150729,2015-07-24,2015-07-29,2015-07-29,,,,,,0.0,,,,
US-s-p500-dv-20121001-20121001-del-01,,US,S&P500,DV,DeVry,announce,deletion,0,1,sp500-20121001,2012-10-01,2012-10-01,2012-10-01,,,,,,0.0,,,,
US-s-p500-dv-20121001-20121001-del-01,,US,S&P500,DV,DeVry,effective,deletion,0,1,sp500-20121001,2012-10-01,2012-10-01,2012-10-01,,,,,,0.0,,,,
US-s-p500-dwdp-20170824-20170901-add-01,,US,S&P500,DWDP,DuPont,announce,addition,1,1,sp500-20170901,2017-08-24,2017-09-01,2017-08-24,,,,,,0.0,,,,
US-s-p500-dwdp-20170824-20170901-add-01,,US,S&P500,DWDP,DuPont,effective,addition,1,1,sp500-20170901,2017-08-24,2017-09-01,2017-09-01,,,,,,0.0,,,,
US-s-p500-dwdp-20190528-20190603-del-02,,US,S&P500,DWDP,DuPont,announce,deletion,0,1,sp500-20190603,2019-05-28,2019-06-03,2019-05-28,,,,,,0.0,,,,
US-s-p500-dwdp-20190528-20190603-del-02,,US,S&P500,DWDP,DuPont,effective,deletion,0,1,sp500-20190603,2019-05-28,2019-06-03,2019-06-03,,,,,,0.0,,,,
US-s-p500-dxc-20170328-20170404-add-01,,US,S&P500,DXC,DXC Technology,announce,addition,1,1,sp500-20170404,2017-03-28,2017-04-04,2017-03-28,,0.014211793309471702,0.0975177855075007,0.0891892590987929,0.16898148084486353,-0.0053862317998021325,22.987477326183182,0.057514326525371334,1.6100903463900806,0.012840293337514009
US-s-p500-dxc-20170328-20170404-add-01,,US,S&P500,DXC,DXC Technology,effective,addition,1,1,sp500-20170404,2017-03-28,2017-04-04,2017-04-04,,0.09306249850905841,0.11869302782083499,0.12566553729489807,0.1752131822518788,-0.008294279497600754,22.98600672580961,-0.03894201102947701,-0.7131899203362835,-0.010389617609142355
US-s-p500-dxcm-20200506-20200512-add-01,,US,S&P500,DXCM,Dexcom,announce,addition,1,1,sp500-20200512,2020-05-06,2020-05-12,2020-05-06,Health Care,0.13393003171485798,-0.12421449150882821,0.07123338563714754,0.008427282942910758,0.35264194453100695,24.282647236371194,0.05038694378435317,1.500014749827148,8.84158954092551e-07
US-s-p500-dxcm-20200506-20200512-add-01,,US,S&P500,DXCM,Dexcom,effective,addition,1,1,sp500-20200512,2020-05-06,2020-05-12,2020-05-12,Health Care,-0.0377904163979467,-0.1663626287886587,-0.07346040010459695,-0.3415236258384076,0.5419745674201024,24.42821197743305,-0.05220204886231253,-1.361274793451832,-0.015683895860344955
US-s-p500-ek-20101209-20101217-del-01,,US,S&P500,EK,Eastman Kodak,announce,deletion,0,1,sp500-20101217,2010-12-09,2010-12-17,2010-12-09,,,,,,0.0,,,,
US-s-p500-ek-20101209-20101217-del-01,,US,S&P500,EK,Eastman Kodak,effective,deletion,0,1,sp500-20101217,2010-12-09,2010-12-17,2010-12-17,,,,,,0.0,,,,
US-s-p500-emc-20160831-20160908-del-01,,US,S&P500,EMC,EMC Corporation,announce,deletion,0,1,sp500-20160908,2016-08-31,2016-09-08,2016-08-31,,,,,,0.0,,,,
US-s-p500-emc-20160831-20160908-del-01,,US,S&P500,EMC,EMC Corporation,effective,deletion,0,1,sp500-20160908,2016-08-31,2016-09-08,2016-09-08,,,,,,0.0,,,,
US-s-p500-eme-20250905-20250922-add-01,,US,S&P500,EME,Emcor,announce,addition,1,1,sp500-20250922,2025-09-05,2025-09-22,2025-09-05,Industrials,-0.030058538478239798,-0.008384203557200647,-0.06985105777218041,0.0032322601226472125,0.029408445159156082,24.074089738583325,0.005717688210817308,0.5831029772224472,-0.00027263942646248325
US-s-p500-eme-20250905-20250922-add-01,,US,S&P500,EME,Emcor,effective,addition,1,1,sp500-20250922,2025-09-05,2025-09-22,2025-09-22,Industrials,0.015490788209298762,0.09526933433103806,-0.002181804061041772,0.04041744272215631,0.034656795726106804,24.060652392285483,-0.04508400934234641,-1.6095850949322958,0.01114748804400599
US-s-p500-endp-20150121-20150127-add-01,,US,S&P500,ENDP,Endo International,announce,addition,1,1,sp500-20150127,2015-01-21,2015-01-27,2015-01-21,,,,,,0.0,,,,
US-s-p500-endp-20150121-20150127-add-01,,US,S&P500,ENDP,Endo International,effective,addition,1,1,sp500-20150127,2015-01-21,2015-01-27,2015-01-27,,,,,,0.0,,,,
US-s-p500-endp-20170223-20170302-del-02,,US,S&P500,ENDP,Endo International,announce,deletion,0,1,sp500-20170302,2017-02-23,2017-03-02,2017-02-23,,,,,,0.0,,,,
US-s-p500-endp-20170223-20170302-del-02,,US,S&P500,ENDP,Endo International,effective,deletion,0,1,sp500-20170302,2017-02-23,2017-03-02,2017-03-02,,,,,,0.0,,,,
US-s-p500-enph-20201230-20210107-add-01,,US,S&P500,ENPH,Enphase Energy,announce,addition,1,1,sp500-20210107,2020-12-30,2021-01-07,2020-12-30,,0.2170128540325366,0.10026278821258802,-0.15929745366143105,0.0041755816006010665,0.24624725650182877,23.833756872839256,0.051152233568354216,1.2825317210765608,0.016313362093883503
US-s-p500-enph-20201230-20210107-add-01,,US,S&P500,ENPH,Enphase Energy,effective,addition,1,1,sp500-20210107,2020-12-30,2021-01-07,2021-01-07,,0.016506412321077607,-0.06741104633094501,-0.25100761537515454,-0.11087596298901216,0.572687854655914,24.01185884900172,-0.04799564060880336,-1.004041046442108,-0.017238363400416817
US-s-p500-enph-20250905-20250922-del-02,,US,S&P500,ENPH,Enphase Energy,announce,deletion,0,1,sp500-20250922,2025-09-05,2025-09-22,2025-09-05,,0.021570024548652998,-0.013263021338407316,-0.24460996455134812,-0.019069930460078897,0.21288607497432,22.294642742891774,0.022898463019202127,0.49483262437617803,0.02845348372710952
US-s-p500-enph-20250905-20250922-del-02,,US,S&P500,ENPH,Enphase Energy,effective,deletion,0,1,sp500-20250922,2025-09-05,2025-09-22,2025-09-22,,-0.05722130519864681,-0.02124188066892921,-0.16192844569215517,-0.049734306205151395,0.11104673610636207,22.34536078431192,-0.0550830403222947,-0.7026694454850304,0.02736714026501446
US-s-p500-ep-20120517-20120517-del-01,,US,S&P500,EP,El Paso Corporation,announce,deletion,0,1,sp500-20120517,2012-05-17,2012-05-17,2012-05-17,,0.0028431799124579993,0.3184640580213925,0.2576311716771718,0.3311256345584849,-0.09090910630285254,17.45835955479881,-5.377937849333503e-07,-3.109060958860994,-0.17903455008574826
US-s-p500-ep-20120517-20120517-del-01,,US,S&P500,EP,El Paso Corporation,effective,deletion,0,1,sp500-20120517,2012-05-17,2012-05-17,2012-05-17,,0.0028431799124579993,0.3184640580213925,0.2576311716771718,0.3311256345584849,-0.09090910630285254,17.45835955479881,-5.377937849333503e-07,-3.109060958860994,-0.17903455008574826
US-s-p500-epam-20211207-20211214-add-01,,US,S&P500,EPAM,EPAM Systems,announce,addition,1,1,sp500-20211214,2021-12-07,2021-12-14,2021-12-07,Information Technology,0.15228237202750178,0.022624713705112102,-0.7783126740522288,-0.0964410727937838,-0.187586886539586,24.121980836547813,0.05806460351805273,2.218395643421154,0.03894445596637743
US-s-p500-epam-20211207-20211214-add-01,,US,S&P500,EPAM,EPAM Systems,effective,addition,1,1,sp500-20211214,2021-12-07,2021-12-14,2021-12-14,Information Technology,-0.048208470997408714,-0.1868527766437928,-0.9037767572522626,-0.2670176890159238,0.020316990803816326,24.300863080474763,-0.05614484620896232,-1.5076035414750972,-0.0469206587761763
US-s-p500-eqix-20150313-20150323-add-01,,US,S&P500,EQIX,Equinix,announce,addition,1,1,sp500-20150323,2015-03-13,2015-03-23,2015-03-13,Real Estate,0.0117491448975607,0.0233678843687965,0.11052608772706299,0.2298614224380344,0.05470251444095564,23.851364412038283,0.020800699370943067,1.3246157083999126,-0.001135614204011542
US-s-p500-eqix-20150313-20150323-add-01,,US,S&P500,EQIX,Equinix,effective,addition,1,1,sp500-20150323,2015-03-13,2015-03-23,2015-03-23,Real Estate,-0.009007587320887604,0.026299946493610196,0.08650604401028597,0.28277706179221895,0.022503832526541867,23.883082024512305,-0.0261524934517118,-1.6271215852246357,0.00408560174807384
US-s-p500-eqt-20181107-20181113-del-01,,US,S&P500,EQT,EQT Corporation,announce,deletion,0,1,sp500-20181113,2018-11-07,2018-11-13,2018-11-07,Energy,-0.06400402272583591,0.018934563777425972,0.014346633389638222,0.048047629628868924,-0.24509600187537084,23.201812203771887,0.04809080484578729,1.5232713498858228,-0.01845835279434276
US-s-p500-eqt-20181107-20181113-del-01,,US,S&P500,EQT,EQT Corporation,effective,deletion,0,1,sp500-20181113,2018-11-07,2018-11-13,2018-11-13,Energy,-0.08489008190624629,0.10651758871017031,0.021147433793631824,0.07641183090058747,-0.26219368089995876,23.190902030679045,-0.03117958841078344,-0.7778782026605775,0.0005874250887079394
US-s-p500-eqt-20220923-20221003-add-02,,US,S&P500,EQT,EQT Corporation,announce,addition,1,1,sp500-20221003,2022-09-23,2022-10-03,2022-09-23,Energy,-0.03896099140410501,-0.1499195666973686,-0.1932243178097774,-0.39489873981274753,-0.10183134797932336,24.052433017964038,0.024831153134083052,0.9930396514595579,0.017694398298184734
US-s-p500-eqt-20220923-20221003-add-02,,US,S&P500,EQT,EQT Corporation,effective,addition,1,1,sp500-20221003,2022-09-23,2022-10-03,2022-10-03,Energy,0.04342735782386618,-0.039433482420414015,-0.2155979979370295,-0.33333056404696343,-0.12006038099372596,23.96148255507706,-0.03294353012149642,-1.38455161705002,0.0017659108369520102
