event_id,market,ticker,announce_date,effective_date,sector,batch_id,gap_length_days,pre_announce_runup,announce_jump,gap_drift,effective_jump,post_effective_reversal
US-s-p500-ptc-20210415-20210420-add-01,US,PTC,2021-04-15,2021-04-20,Information Technology,sp500-20210420,5,0.043429829601879584,-0.0176963870729583,-0.010885860395030297,-0.010885860395030297,-0.10162785669216859
US-s-p500-pvh-20130207-20130215-add-01,US,PVH,2013-02-07,2013-02-15,,sp500-20130215,8,-0.005924417714536202,0.04730588108759219,-0.019090044662053503,-0.0015617448560247,-0.0552475324573629
US-s-p500-pypl-20150714-20150720-add-01,US,PYPL,2015-07-14,2015-07-20,Financials,sp500-20150720,6,-0.009985451463735605,0.0652474131114127,0.0445213873559376,0.022677352738158102,-0.005713879308928586
US-s-p500-q-20170824-20170829-add-02,US,Q,2017-08-24,2017-08-29,Information Technology,sp500-20170829,5,0.0,0.0,0.0,0.0,0.0
US-s-p500-q-20251031-20251103-add-03,US,Q,2025-10-31,2025-11-03,Information Technology,sp500-20251103,3,-0.0124100976784208,0.0369437545585022,0.052046179070671,0.0858908316820253,-0.23007903881476588
US-s-p500-qep-20100623-20100630-add-01,US,QEP,2010-06-23,2010-06-30,,sp500-20100630,7,0.0,0.0,0.0,0.0,0.0
US-s-p500-qrvo-20150609-20150611-add-01,US,QRVO,2015-06-09,2015-06-11,,sp500-20150611,2,0.07068459634558319,-0.019086370594670103,-0.0077992324784732,0.0361731348145821,-0.0783805536422031
US-s-p500-rcl-20141201-20141205-add-01,US,RCL,2014-12-01,2014-12-05,Consumer Discretionary,sp500-20141205,4,0.0502975032572284,0.09484890155277301,0.006712375328078399,0.024848609561229,0.06832825363404911
US-s-p500-re-20170612-20170619-add-01,US,RE,2017-06-12,2017-06-19,,sp500-20170619,7,0.0,0.0,0.0,0.0,0.0
US-s-p500-reg-20170223-20170302-add-01,US,REG,2017-02-23,2017-03-02,Real Estate,sp500-20170302,7,-0.043691374839489296,0.0161216499281156,-0.05557492592489731,-0.0454707215666729,-0.0105985376035269
US-s-p500-regn-20130424-20130430-add-01,US,REGN,2013-04-24,2013-04-30,Health Care,sp500-20130430,6,0.21226473005479052,-0.0003226062872025981,0.0969946052271253,0.095844400853091,0.0089359014797582
US-s-p500-rig-20131021-20131029-add-01,US,RIG,2013-10-21,2013-10-29,,sp500-20131029,8,-0.0019547155508837025,0.0753830498925855,-0.047138893574013296,-0.047325128034365,0.0558714757831023
US-s-p500-rjf-20170310-20170320-add-01,US,RJF,2017-03-10,2017-03-20,Financials,sp500-20170320,10,0.006520992397338998,0.0006655122287908999,-0.0418857927675633,-0.035770250633615,-0.006656186333684703
US-s-p500-rmd-20170719-20170726-add-01,US,RMD,2017-07-19,2017-07-26,Health Care,sp500-20170726,7,-0.020413015669771703,-0.0005241233096629001,-0.0080191413723999,0.0012817063192492,-0.026641876627151593
US-s-p500-rol-20180925-20181001-add-01,US,ROL,2018-09-25,2018-10-01,Industrials,sp500-20181001,6,0.037973338412219906,-0.0267891961315986,-0.0196742395547897,0.000661914791025401,0.0663491887529294
US-s-p500-sbac-20170824-20170901-add-01,US,SBAC,2017-08-24,2017-09-01,Real Estate,sp500-20170901,8,0.0897661926881031,0.048049900014273894,-0.012111977199357799,-0.0123554256446955,-0.08410847235692831
US-s-p500-sbny-20211203-20211220-add-01,US,SBNY,2021-12-03,2021-12-20,,sp500-20211220,17,0.0,0.0,0.0,0.0,0.0
US-s-p500-sedg-20211203-20211220-add-01,US,SEDG,2021-12-03,2021-12-20,,sp500-20211220,17,-0.0793275336280734,-0.0405747539249754,-0.12498426392292569,-0.007301150575214604,-0.1588582900783353
US-s-p500-sig-20150724-20150729-add-01,US,SIG,2015-07-24,2015-07-29,,sp500-20150729,5,-0.04917691807026689,-0.0193765515760063,0.0091490593233075,0.0091490593233075,0.07784740834935629
US-s-p500-sivb-20180309-20180319-add-01,US,SIVB,2018-03-09,2018-03-19,,sp500-20180319,10,0.0,0.0,0.0,0.0,0.0
US-s-p500-slg-20150323-20150323-add-01,US,SLG,2015-03-23,2015-03-23,,sp500-20150323,0,0.043237369398605896,0.0085776255574089,-0.0032940877371541,0.0085776255574089,-0.024386360527735393
US-s-p500-smci-20240301-20240318-add-01,US,SMCI,2024-03-01,2024-03-18,Information Technology,sp500-20240318,17,0.5547693988240532,0.2806067279985631,-0.026234879199132463,-0.2131194609604918,0.1095544123481191
US-s-p500-sndk-20251125-20251128-add-02,US,SNDK,2025-11-25,2025-11-28,Information Technology,sp500-20251128,3,0.36487118232328164,0.04860934013717409,0.0329637059587396,-0.052097128626849,0.1666083937175422
US-s-p500-snps-20170313-20170316-add-01,US,SNPS,2017-03-13,2017-03-16,Information Technology,sp500-20170316,3,0.06792937395961281,-0.0089224137032408,-0.0155822446116407,-1.1175952134000536e-05,0.0180619239354283
US-s-p500-sols-20251030-20251030-add-01,US,SOLS,2025-10-30,2025-10-30,,sp500-20251030,0,-0.001975229258520509,-0.0522807190487975,-0.0252397395469352,-0.0522807190487975,0.06898567783524567
US-s-p500-solv-20240327-20240401-add-01,US,SOLV,2024-03-27,2024-04-01,Health Care,sp500-20240401,5,0.0,-0.1449137380092742,-0.0751391393003861,-0.10283857135550409,0.009656338729710008
US-s-p500-ste-20191213-20191223-add-01,US,STE,2019-12-13,2019-12-23,Health Care,sp500-20191223,10,0.03293265301590409,-0.034950772970825,-0.007862704567146602,0.018731669784725402,-0.0326326205683332
US-s-p500-stld-20221219-20221222-add-01,US,STLD,2022-12-19,2022-12-22,Materials,sp500-20221222,3,0.027933794758550366,0.031773132096542,0.0008299191651925,-0.0119087410893083,0.014746582917795898
US-s-p500-stx-20120625-20120702-add-01,US,STX,2012-06-25,2012-07-02,Information Technology,sp500-20120702,7,-0.12242087053933348,0.0666370132237223,0.004320591395797506,0.0463785899979699,0.18511922937032618
US-s-p500-swks-20150309-20150312-add-01,US,SWKS,2015-03-09,2015-03-12,Information Technology,sp500-20150312,3,0.1073774223434469,0.0235616929577584,0.0128827761778027,0.0141604378159081,0.05216571437160871
US-s-p500-syf-20151109-20151118-add-01,US,SYF,2015-11-09,2015-11-18,Financials,sp500-20151118,9,0.010901373130340217,-0.0365755042716465,0.018666283748936995,0.030801397437342296,-0.0321996719281773
US-s-p500-tdg-20160527-20160603-add-01,US,TDG,2016-05-27,2016-06-03,Industrials,sp500-20160603,7,0.10123986144187652,0.0276924017359891,0.0046533550853471006,-0.0077617952132194995,-0.0066516266772648006
US-s-p500-tdy-20200612-20200622-add-01,US,TDY,2020-06-12,2020-06-22,Information Technology,sp500-20200622,10,0.007739468597435907,-0.0364407277270338,-0.0884827834052669,-0.037570263061334,0.0036538628637551047
US-s-p500-tech-20210824-20210830-add-01,US,TECH,2021-08-24,2021-08-30,Health Care,sp500-20210830,6,0.005299038135207811,0.030669898609879204,-0.007709958140617,0.0005583927413105004,0.0209865428592882
US-s-p500-tel-20111011-20111014-add-01,US,TEL,2011-10-11,2011-10-14,Information Technology,sp500-20111014,3,0.06925421567896212,0.0666649973903293,0.0312757012518157,0.037827647536309704,-0.027599042674721106
US-s-p500-ter-20200904-20200921-add-02,US,TER,2020-09-04,2020-09-21,Information Technology,sp500-20200921,17,-0.1271008816196999,-0.0815632695013282,0.0550492314771556,-0.0016002149639318015,0.0927026513477322
US-s-p500-tfx-20190115-20190118-add-01,US,TFX,2019-01-15,2019-01-18,,sp500-20190118,3,0.0024359007274590075,-0.0358008346679388,0.0167811044578458,0.028885428031925398,0.0370170478154966
US-s-p500-tko-20250307-20250324-add-01,US,TKO,2025-03-07,2025-03-24,Communication Services,sp500-20250324,17,-0.030431313891947507,-0.028973862395135996,0.07819471679805669,0.0077659213988187,0.046198624753898805
US-s-p500-tmus-20190709-20190715-add-01,US,TMUS,2019-07-09,2019-07-15,Communication Services,sp500-20190715,6,-0.05203370783541121,0.0311780432391187,0.0016562090315727,0.0086469505509083,0.0166146465619868
US-s-p500-tpl-20241121-20241126-add-01,US,TPL,2024-11-21,2024-11-26,Energy,sp500-20241126,5,0.27599043905984955,0.1988995253664937,-0.056854218501024796,-0.056854218501024796,-0.32662233249803285
US-s-p500-trgp-20221006-20221012-add-01,US,TRGP,2022-10-06,2022-10-12,Energy,sp500-20221012,6,0.030103425920573395,0.015882338967264098,0.0634647300096054,0.0624015460219726,-0.013908714870334397
US-s-p500-trip-20111220-20111220-add-01,US,TRIP,2011-12-20,2011-12-20,,sp500-20111220,0,0.10156459650942198,-0.043227770538349496,-0.1217458056512066,-0.043227770538349496,0.05338036139206089
US-s-p500-trmb-20210115-20210121-add-01,US,TRMB,2021-01-15,2021-01-21,Information Technology,sp500-20210121,6,0.04260361199322551,-0.0090902321878637,0.0096440772790071,0.011846710016575699,0.0176840902487123
US-s-p500-tsco-20140116-20140124-add-01,US,TSCO,2014-01-16,2014-01-24,Consumer Discretionary,sp500-20140124,8,-0.011235715811033099,-0.002216510934314401,-0.022442339052288603,-0.0025162395697706005,-0.08642553104699731
US-s-p500-tsla-20201211-20201221-add-01,US,TSLA,2020-12-11,2020-12-21,Consumer Discretionary,sp500-20201221,10,0.4022132503936227,0.06596140794842359,0.024385733356735592,-0.010495681529264606,0.24601927519313
US-s-p500-ttd-20250714-20250718-add-01,US,TTD,2025-07-14,2025-07-18,Communication Services,sp500-20250718,4,0.007554636537817502,0.0532704853025429,0.0043332159071872,-0.0202086212563995,-0.34293730829567914
US-s-p500-ttwo-20180309-20180319-add-01,US,TTWO,2018-03-09,2018-03-19,Communication Services,sp500-20180319,10,-0.042462423860224016,0.022445146769931996,-0.0699981454364348,-0.0226882448079476,-0.0225310727342873
US-s-p500-twtr-20180604-20180607-add-01,US,TWTR,2018-06-04,2018-06-07,,sp500-20180607,3,0.0,0.0,0.0,0.0,0.0
US-s-p500-tyc-20100819-20100826-add-01,US,TYC,2010-08-19,2010-08-26,,sp500-20100826,7,0.0,0.0,0.0,0.0,0.0
US-s-p500-tyl-20200612-20200622-add-01,US,TYL,2020-06-12,2020-06-22,Information Technology,sp500-20200622,10,-0.001578486530749896,-0.026090625428671695,-0.0076738982970758,-0.0284647348882624,0.0598661986763955
US-s-p500-ua-20140424-20140501-add-01,US,UA,2014-04-24,2014-05-01,,sp500-20140501,7,0.0,0.0,0.0,0.0,0.0
US-s-p500-ua-20160408-20160408-add-02,US,UA,2016-04-08,2016-04-08,,sp500-20160408,0,-0.0004971703822849996,0.007223493640520995,-0.0050794328302443,0.007223493640520995,-0.1313628465908265
US-s-p500-ual-20150827-20150902-add-01,US,UAL,2015-08-27,2015-09-02,Industrials,sp500-20150902,6,0.026011408553391395,0.031097019231064893,0.020795240342261906,0.015029580371968504,-0.05986017888191289
US-s-p500-uber-20231201-20231218-add-01,US,UBER,2023-12-01,2023-12-18,Industrials,sp500-20231218,17,0.1803943717015738,0.0349198513974191,0.0127713729924936,-0.016342203837411598,0.04449539512606851
US-s-p500-udr-20160304-20160307-add-01,US,UDR,2016-03-04,2016-03-07,Real Estate,sp500-20160307,3,-0.034373801333006986,-0.015119826325945801,-0.0015947887620125,-0.0231688626351099,0.04463690135728561
US-s-p500-uhs-20140920-20140920-add-01,US,UHS,2014-09-20,2014-09-20,Health Care,sp500-20140920,0,0.007193424939698699,0.016409661648412902,0.0103426183452451,0.016409661648412902,-0.0286335057346542
US-s-p500-ulta-20160407-20160418-add-01,US,ULTA,2016-04-07,2016-04-18,Consumer Discretionary,sp500-20160418,11,0.14873801362785957,0.0335224376951294,0.005491254730620298,-0.0163736071880556,0.0375887607837464
US-s-p500-uri-20140912-20140920-add-01,US,URI,2014-09-12,2014-09-20,Industrials,sp500-20140920,8,0.021287408899988,0.0152515435712052,-0.023494987747723302,-0.0304503259213487,-0.03483729440523909
US-s-p500-vici-20220603-20220608-add-01,US,VICI,2022-06-03,2022-06-08,Real Estate,sp500-20220608,5,0.055753981441009605,0.047391493744511695,-0.0304448059188894,-0.0304448059188894,0.06428702505153999
US-s-p500-vlto-20230928-20231002-add-01,US,VLTO,2023-09-28,2023-10-02,Industrials,sp500-20231002,4,0.0,0.0,0.0,0.0,-0.1010619266970734
US-s-p500-vnt-20201005-20201009-add-01,US,VNT,2020-10-05,2020-10-09,,sp500-20201009,4,0.006165963678899683,0.0354589421912799,-0.0687331404422729,-0.226143322992145,0.048848634139545405
US-s-p500-vrsk-20150930-20151007-add-01,US,VRSK,2015-09-30,2015-10-07,Industrials,sp500-20151007,7,0.034466624169439894,0.0655858175262635,-0.004706602119830299,-0.0116335564815193,-0.1965133577468088
US-s-p500-vrtx-20130911-20130920-add-01,US,VRTX,2013-09-11,2013-09-20,Health Care,sp500-20130920,9,0.054811131171528596,-0.013109323402176902,-0.08350426467323878,-0.006043797960235401,-0.0025489252073174025
US-s-p500-vst-20240503-20240508-add-01,US,VST,2024-05-03,2024-05-08,Utilities,sp500-20240508,5,0.15134914002913918,0.048908692158125794,0.1113230840303695,0.1113230840303695,-0.0894307707417244
US-s-p500-wab-20190221-20190227-add-01,US,WAB,2019-02-21,2019-02-27,Industrials,sp500-20190227,6,-0.007505475224654496,-0.0207914445685305,0.0054980924913819,-0.057337518711625596,-0.021130377108684206
US-s-p500-wbd-20220407-20220411-add-01,US,WBD,2022-04-07,2022-04-11,Communication Services,sp500-20220411,4,-0.0979564431147611,0.011055450039784594,0.030585873029081903,0.092187945386385,-0.24240704971411023
US-s-p500-wcg-20180911-20180914-add-01,US,WCG,2018-09-11,2018-09-14,,sp500-20180914,3,0.0,0.0,0.0,0.0,0.0
US-s-p500-wday-20241206-20241223-add-01,US,WDAY,2024-12-06,2024-12-23,Information Technology,sp500-20241223,17,0.024497461057720913,0.0473656468792261,-0.051090978632992494,-0.020190357068027,-0.0500523731089868
US-s-p500-wltw-20151228-20160105-add-01,US,WLTW,2015-12-28,2016-01-05,,sp500-20160105,8,0.0,0.0,0.0,0.0,0.0
US-s-p500-wpx-20111211-20111231-add-01,US,WPX,2011-12-11,2011-12-31,,sp500-20111231,20,0.0,0.0,0.0,0.0,0.0
US-s-p500-wrb-20191127-20191205-add-01,US,WRB,2019-11-27,2019-12-05,Financials,sp500-20191205,8,-0.025720272705373713,-0.0044373562775528,0.0328789196965614,0.013270064040072499,-0.047863681986268496
US-s-p500-wsm-20250307-20250324-add-01,US,WSM,2025-03-07,2025-03-24,Consumer Discretionary,sp500-20250324,17,-0.07835645400518339,0.02745781629341,-0.15195820591696219,0.0058335106035638,-0.0623016109887647
US-s-p500-wst-20200518-20200522-add-01,US,WST,2020-05-18,2020-05-22,Health Care,sp500-20200522,4,0.24349316613358096,-0.0183049760825025,-0.011446268479939702,-0.0264170266573705,0.016618615973672278
US-s-p500-xec-20140612-20140620-add-01,US,XEC,2014-06-12,2014-06-20,,sp500-20140620,8,0.0,0.0,0.0,0.0,0.0
US-s-p500-xyl-20111024-20111031-add-01,US,XYL,2011-10-24,2011-10-31,Industrials,sp500-20111031,7,0.024407943143178703,0.028511211525349398,0.0678480570110696,0.117044478404842,-0.1355255646672441
US-s-p500-xyz-20250718-20250723-add-01,US,XYZ,2025-07-18,2025-07-23,Financials,sp500-20250723,5,0.0654851468395014,0.1197264930679441,0.012395862094177099,0.012395862094177099,-0.0736966083018615
US-s-p500-zbra-20191213-20191223-add-01,US,ZBRA,2019-12-13,2019-12-23,Information Technology,sp500-20191223,10,0.0408619918067046,-0.0210847599111022,-0.0126807033360076,-0.0006994313612311998,-0.0300230911001884
US-s-p500-zts-20130614-20130621-add-01,US,ZTS,2013-06-14,2013-06-21,Health Care,sp500-20130621,7,-0.034668931768333,-0.034560011514825996,0.0221411897607428,0.014747743604798799,-0.0763369688332499
