event_id,status,selected_controls,sector_relaxed,sector_filter_mode
US-s-p500-jcp-20131122-20131202-del-01,skipped_no_valid_match,0,True,penalized
US-s-p500-jdsu-20131211-20131223-del-01,skipped_no_valid_match,0,True,penalized
US-s-p500-jef-20190920-20190926-del-01,matched,3,True,penalized
US-s-p500-jkhy-20181107-20181113-add-01,matched,3,True,penalized
US-s-p500-jnpr-20250702-20250709-del-01,skipped_no_valid_match,0,True,penalized
US-s-p500-jns-20111118-20111118-del-01,skipped_no_valid_match,0,True,penalized
US-s-p500-joy-20150930-20151007-del-01,skipped_no_valid_match,0,True,penalized
US-s-p500-joyg-20110216-20110225-add-01,skipped_no_valid_match,0,True,penalized
US-s-p500-jwn-20200612-20200622-del-01,skipped_no_valid_match,0,True,penalized
US-s-p500-k-20251210-20251211-del-01,skipped_no_valid_match,0,True,penalized
US-s-p500-kdp-20220603-20220621-add-01,matched,3,True,penalized
US-s-p500-keys-20181030-20181106-add-01,matched,3,True,penalized
US-s-p500-kft-20121001-20121002-del-01,skipped_no_valid_match,0,True,penalized
US-s-p500-kg-20101209-20101217-del-01,matched,3,True,penalized
US-s-p500-khc-20150702-20150706-add-01,skipped_no_valid_match,0,True,penalized
US-s-p500-kkr-20240607-20240624-add-01,matched,3,True,penalized
US-s-p500-kmi-20120517-20120517-add-01,matched,3,True,penalized
US-s-p500-kmx-20100622-20100628-add-01,matched,3,True,penalized
US-s-p500-kors-20131113-20131113-add-01,skipped_no_valid_match,0,True,penalized
US-s-p500-krft-20120925-20121002-add-01,skipped_no_valid_match,0,True,penalized
US-s-p500-krft-20150702-20150706-del-02,skipped_no_valid_match,0,True,penalized
US-s-p500-kss-20200904-20200921-del-01,matched,3,True,penalized
US-s-p500-ksu-20130523-20130523-add-01,skipped_no_valid_match,0,True,penalized
US-s-p500-ksu-20211207-20211214-del-02,skipped_no_valid_match,0,True,penalized
US-s-p500-kvue-20230821-20230825-add-01,matched,3,True,penalized
US-s-p500-ldos-20190801-20190809-add-01,matched,3,True,penalized
US-s-p500-leg-20211203-20211220-del-01,matched,3,True,penalized
US-s-p500-life-20140116-20140124-del-01,skipped_no_valid_match,0,True,penalized
US-s-p500-lii-20241218-20241223-add-01,matched,3,True,penalized
US-s-p500-lkq-20160518-20160523-add-01,matched,3,True,penalized
US-s-p500-lkq-20251205-20251222-del-02,matched,3,True,penalized
US-s-p500-lll-20190624-20190701-del-01,skipped_no_valid_match,0,True,penalized
US-s-p500-lltc-20170306-20170313-del-01,skipped_no_valid_match,0,True,penalized
US-s-p500-lm-20161129-20161202-del-01,skipped_no_valid_match,0,True,penalized
US-s-p500-lnc-20230914-20230918-del-01,matched,3,True,penalized
US-s-p500-lnt-20160629-20160701-add-01,matched,3,True,penalized
US-s-p500-lo-20150609-20150611-del-01,skipped_no_valid_match,0,True,penalized
US-s-p500-lrcx-20120510-20120605-add-01,matched,3,True,penalized
US-s-p500-lsi-20140505-20140508-del-01,skipped_no_valid_match,0,True,penalized
US-s-p500-lulu-20231013-20231018-add-01,matched,3,True,penalized
US-s-p500-lumn-20230303-20230320-del-01,matched,3,True,penalized
US-s-p500-lvlt-20141029-20141105-add-01,skipped_no_valid_match,0,True,penalized
US-s-p500-lvlt-20171004-20171013-del-02,skipped_no_valid_match,0,True,penalized
US-s-p500-lvs-20190920-20191003-add-01,matched,3,True,penalized
US-s-p500-lw-20181126-20181203-add-01,matched,3,True,penalized
US-s-p500-lxk-20121001-20121001-del-01,skipped_no_valid_match,0,True,penalized
US-s-p500-lyb-20120905-20120905-add-01,matched,3,True,penalized
US-s-p500-lyv-20191213-20191223-add-01,matched,3,True,penalized
US-s-p500-maa-20161129-20161202-add-01,matched,3,True,penalized
US-s-p500-mac-20130503-20130508-add-01,matched,3,True,penalized
US-s-p500-mac-20191213-20191223-del-02,matched,3,True,penalized
US-s-p500-mat-20190603-20190607-del-01,matched,3,True,penalized
US-s-p500-mbc-20221212-20221215-add-01,skipped_no_valid_match,0,True,penalized
US-s-p500-mdlz-20121001-20121002-add-01,matched,3,True,penalized
US-s-p500-mdp-20101223-20110103-del-01,skipped_no_valid_match,0,True,penalized
US-s-p500-mee-20110601-20110601-del-01,skipped_missing_target_snapshot,0,,
US-s-p500-mfe-20110228-20110228-del-01,skipped_no_valid_match,0,True,penalized
US-s-p500-mgm-20170719-20170726-add-01,matched,3,True,penalized
US-s-p500-mhk-20131211-20131223-add-01,matched,3,True,penalized
US-s-p500-mhk-20251205-20251222-del-02,matched,3,True,penalized
US-s-p500-mhs-20120402-20120403-del-01,skipped_no_valid_match,0,True,penalized
US-s-p500-mi-20110627-20110705-del-01,skipped_no_valid_match,0,True,penalized
US-s-p500-mil-20100708-20100714-del-01,skipped_no_valid_match,0,True,penalized
US-s-p500-mjn-20170612-20170619-del-01,skipped_no_valid_match,0,True,penalized
US-s-p500-mktx-20190624-20190701-add-01,matched,3,True,penalized
US-s-p500-mktx-20250905-20250922-del-02,matched,3,True,penalized
US-s-p500-mlm-20140627-20140702-add-01,matched,3,True,penalized
US-s-p500-mmi-20101223-20110103-add-01,skipped_no_valid_match,0,True,penalized
US-s-p500-mmi-20120521-20120521-del-02,skipped_no_valid_match,0,True,penalized
US-s-p500-mnk-20140814-20140818-add-01,skipped_no_valid_match,0,True,penalized
US-s-p500-mnk-20170719-20170726-del-02,skipped_no_valid_match,0,True,penalized
US-s-p500-mnst-20120621-20120629-add-01,matched,3,True,penalized
US-s-p500-moh-20220225-20220302-add-01,matched,3,True,penalized
US-s-p500-molx-20131204-20131210-del-01,skipped_no_valid_match,0,True,penalized
US-s-p500-mon-20180604-20180607-del-01,skipped_no_valid_match,0,True,penalized
US-s-p500-mos-20110921-20110923-add-01,matched,3,True,penalized
US-s-p500-mpc-20110630-20110630-add-01,matched,3,True,penalized
US-s-p500-mpwr-20210208-20210212-add-01,matched,3,True,penalized
US-s-p500-mrna-20210715-20210721-add-01,matched,3,True,penalized
US-s-p500-mro-20241121-20241126-del-01,skipped_no_valid_match,0,True,penalized
US-s-p500-msci-20180328-20180404-add-01,matched,3,True,penalized
US-s-p500-mtch-20210903-20210920-add-01,matched,3,True,penalized
US-s-p500-mtd-20160825-20160906-add-01,matched,3,True,penalized
US-s-p500-mur-20170719-20170726-del-01,matched,3,True,penalized
US-s-p500-mww-20111216-20111216-del-01,skipped_no_valid_match,0,True,penalized
US-s-p500-mxim-20181126-20181203-add-01,skipped_no_valid_match,0,True,penalized
US-s-p500-mxim-20210824-20210830-del-02,skipped_no_valid_match,0,True,penalized
US-s-p500-navi-20140424-20140501-add-01,matched,3,True,penalized
US-s-p500-navi-20180531-20180605-del-02,matched,3,True,penalized
US-s-p500-nbr-20150323-20150323-del-01,matched,3,True,penalized
US-s-p500-nclh-20171004-20171013-add-01,matched,3,False,penalized
US-s-p500-ndsn-20220210-20220215-add-01,matched,3,True,penalized
US-s-p500-ne-20150714-20150720-del-01,skipped_no_valid_match,0,True,penalized
US-s-p500-nflx-20101217-20101217-add-01,matched,3,True,penalized
US-s-p500-nfx-20101217-20101217-add-01,skipped_no_valid_match,0,True,penalized
US-s-p500-nfx-20190208-20190215-del-02,skipped_no_valid_match,0,True,penalized
US-s-p500-nktr-20180309-20180319-add-01,matched,3,True,penalized
US-s-p500-nktr-20190920-20191003-del-02,matched,3,True,penalized
US-s-p500-nlsn-20130701-20130708-add-01,skipped_no_valid_match,0,True,penalized
US-s-p500-nlsn-20221006-20221012-del-02,skipped_no_valid_match,0,True,penalized
US-s-p500-nov-20210903-20210920-del-01,matched,3,True,penalized
US-s-p500-novl-20110427-20110427-del-01,skipped_no_valid_match,0,True,penalized
US-s-p500-now-20191118-20191121-add-01,matched,3,True,penalized
US-s-p500-nsm-20110921-20110923-del-01,skipped_no_valid_match,0,True,penalized
US-s-p500-nvls-20120510-20120605-del-01,skipped_no_valid_match,0,True,penalized
US-s-p500-nvr-20190920-20190926-add-01,matched,3,True,penalized
US-s-p500-nwl-20230914-20230918-del-01,matched,3,True,penalized
US-s-p500-nws-20150918-20150918-add-01,matched,3,True,penalized
US-s-p500-nwsa-20130620-20130701-add-01,skipped_no_valid_match,0,True,penalized
US-s-p500-nxpi-20210312-20210322-add-01,matched,3,True,penalized
US-s-p500-nyt-20101217-20101217-del-01,matched,3,True,penalized
