event_id,matched_to_event_id,market,index_name,event_ticker,security_name,event_phase,event_type,inclusion,treatment_group,batch_id,announce_date,effective_date,event_date,sector,car_m1_p1,car_m3_p3,car_m5_p5,pre_event_return,log_mkt_cap,turnover_change,volume_change,volatility_change
CN-csi300-000629-20200601-20200615-del-01,CN-csi300-000629-20200601-20200615-del-01,CN,CSI300,000629,攀钢钒钛,announce,deletion,0,1,csi300-2020-06,2020-06-01,2020-06-15,2021-03-12,有色金属冶炼和压延加工业,0.043877018861432304,0.0011889453648293025,-0.006897265470480798,0.20312499708961695,23.78955391296347,-0.0020894375602762416,-0.18251272554051212,-0.017323215838528215
CN-csi300-000629-20200601-20200615-del-01,CN-csi300-000629-20200601-20200615-del-01,CN,CSI300,000629,攀钢钒钛,effective,deletion,0,1,csi300-2020-06,2020-06-01,2020-06-15,2021-03-12,有色金属冶炼和压延加工业,0.043877018861432304,0.0011889453648293025,-0.006897265470480798,0.20312499708961695,23.78955391296347,-0.0020894375602762416,-0.18251272554051212,-0.017323215838528215
CN-csi300-000629-20200601-20200615-del-01-ctrl-01,CN-csi300-000629-20200601-20200615-del-01,CN,CSI300,000983,攀钢钒钛,announce,deletion,0,0,csi300-2020-06,2020-06-01,2020-06-15,2021-03-12,有色金属冶炼和压延加工业,0.027609869631847403,0.0058684282960451,-0.0120273722596437,0.031128416361197786,24.127413419001996,-0.00011915909657111978,-0.012061377057257516,-0.004363136305701305
CN-csi300-000629-20200601-20200615-del-01-ctrl-01,CN-csi300-000629-20200601-20200615-del-01,CN,CSI300,000983,攀钢钒钛,effective,deletion,0,0,csi300-2020-06,2020-06-01,2020-06-15,2021-03-12,有色金属冶炼和压延加工业,0.027609869631847403,0.0058684282960451,-0.0120273722596437,0.031128416361197786,24.127413419001996,-0.00011915909657111978,-0.012061377057257516,-0.004363136305701305
CN-csi300-000629-20200601-20200615-del-01-ctrl-02,CN-csi300-000629-20200601-20200615-del-01,CN,CSI300,002179,攀钢钒钛,announce,deletion,0,0,csi300-2020-06,2020-06-01,2020-06-15,2021-03-12,有色金属冶炼和压延加工业,0.0033204925254508005,0.035934284237352905,0.0633732145910684,-0.1601855721201102,24.994481081142258,-0.00085460020765894,-0.11163086838705638,-0.020975760483187982
CN-csi300-000629-20200601-20200615-del-01-ctrl-02,CN-csi300-000629-20200601-20200615-del-01,CN,CSI300,002179,攀钢钒钛,effective,deletion,0,0,csi300-2020-06,2020-06-01,2020-06-15,2021-03-12,有色金属冶炼和压延加工业,0.0033204925254508005,0.035934284237352905,0.0633732145910684,-0.1601855721201102,24.994481081142258,-0.00085460020765894,-0.11163086838705638,-0.020975760483187982
CN-csi300-000629-20200601-20200615-del-01-ctrl-03,CN-csi300-000629-20200601-20200615-del-01,CN,CSI300,000786,攀钢钒钛,announce,deletion,0,0,csi300-2020-06,2020-06-01,2020-06-15,2021-03-12,有色金属冶炼和压延加工业,-0.004292774383835197,0.022958670424651002,0.059799502493930096,-0.13583590598935524,25.054286786140906,-0.003192999754069178,-0.4183367629532455,-0.006336653576021558
CN-csi300-000629-20200601-20200615-del-01-ctrl-03,CN-csi300-000629-20200601-20200615-del-01,CN,CSI300,000786,攀钢钒钛,effective,deletion,0,0,csi300-2020-06,2020-06-01,2020-06-15,2021-03-12,有色金属冶炼和压延加工业,-0.004292774383835197,0.022958670424651002,0.059799502493930096,-0.13583590598935524,25.054286786140906,-0.003192999754069178,-0.4183367629532455,-0.006336653576021558
CN-csi300-000630-20200601-20200615-del-01,CN-csi300-000630-20200601-20200615-del-01,CN,CSI300,000630,铜陵有色,announce,deletion,0,1,csi300-2020-06,2020-06-01,2020-06-15,2021-03-12,有色金属冶炼和压延加工业,-0.0011878337777845999,-0.0606227964409878,-0.056182391778913605,0.3839286967540321,24.4506292041237,-0.010078978533130927,-0.4232532367144941,-0.028791441064361878
CN-csi300-000630-20200601-20200615-del-01,CN-csi300-000630-20200601-20200615-del-01,CN,CSI300,000630,铜陵有色,effective,deletion,0,1,csi300-2020-06,2020-06-01,2020-06-15,2021-03-12,有色金属冶炼和压延加工业,-0.0011878337777845999,-0.0606227964409878,-0.056182391778913605,0.3839286967540321,24.4506292041237,-0.010078978533130927,-0.4232532367144941,-0.028791441064361878
CN-csi300-000630-20200601-20200615-del-01-ctrl-01,CN-csi300-000630-20200601-20200615-del-01,CN,CSI300,000983,铜陵有色,announce,deletion,0,0,csi300-2020-06,2020-06-01,2020-06-15,2021-03-12,有色金属冶炼和压延加工业,0.027609869631847403,0.0058684282960451,-0.0120273722596437,0.031128416361197786,24.127413419001996,-0.00011915909657111978,-0.012061377057257516,-0.004363136305701305
CN-csi300-000630-20200601-20200615-del-01-ctrl-01,CN-csi300-000630-20200601-20200615-del-01,CN,CSI300,000983,铜陵有色,effective,deletion,0,0,csi300-2020-06,2020-06-01,2020-06-15,2021-03-12,有色金属冶炼和压延加工业,0.027609869631847403,0.0058684282960451,-0.0120273722596437,0.031128416361197786,24.127413419001996,-0.00011915909657111978,-0.012061377057257516,-0.004363136305701305
CN-csi300-000630-20200601-20200615-del-01-ctrl-02,CN-csi300-000630-20200601-20200615-del-01,CN,CSI300,002179,铜陵有色,announce,deletion,0,0,csi300-2020-06,2020-06-01,2020-06-15,2021-03-12,有色金属冶炼和压延加工业,0.0033204925254508005,0.035934284237352905,0.0633732145910684,-0.1601855721201102,24.994481081142258,-0.00085460020765894,-0.11163086838705638,-0.020975760483187982
CN-csi300-000630-20200601-20200615-del-01-ctrl-02,CN-csi300-000630-20200601-20200615-del-01,CN,CSI300,002179,铜陵有色,effective,deletion,0,0,csi300-2020-06,2020-06-01,2020-06-15,2021-03-12,有色金属冶炼和压延加工业,0.0033204925254508005,0.035934284237352905,0.0633732145910684,-0.1601855721201102,24.994481081142258,-0.00085460020765894,-0.11163086838705638,-0.020975760483187982
CN-csi300-000630-20200601-20200615-del-01-ctrl-03,CN-csi300-000630-20200601-20200615-del-01,CN,CSI300,000786,铜陵有色,announce,deletion,0,0,csi300-2020-06,2020-06-01,2020-06-15,2021-03-12,有色金属冶炼和压延加工业,-0.004292774383835197,0.022958670424651002,0.059799502493930096,-0.13583590598935524,25.054286786140906,-0.003192999754069178,-0.4183367629532455,-0.006336653576021558
CN-csi300-000630-20200601-20200615-del-01-ctrl-03,CN-csi300-000630-20200601-20200615-del-01,CN,CSI300,000786,铜陵有色,effective,deletion,0,0,csi300-2020-06,2020-06-01,2020-06-15,2021-03-12,有色金属冶炼和压延加工业,-0.004292774383835197,0.022958670424651002,0.059799502493930096,-0.13583590598935524,25.054286786140906,-0.003192999754069178,-0.4183367629532455,-0.006336653576021558
CN-csi300-000630-20241129-20241213-add-02,CN-csi300-000630-20241129-20241213-add-02,CN,CSI300,000630,铜陵有色,announce,addition,1,1,csi300-2024-11,2024-11-29,2024-12-13,2024-11-29,有色金属冶炼和压延加工业,0.0441966862340261,0.03338291712423749,0.034224146520985,-0.041176519611218265,24.500954315849523,0.0056834373900678265,0.4293165030319308,0.006373303050497797
CN-csi300-000630-20241129-20241213-add-02,CN-csi300-000630-20241129-20241213-add-02,CN,CSI300,000630,铜陵有色,effective,addition,1,1,csi300-2024-11,2024-11-29,2024-12-13,2024-12-13,有色金属冶炼和压延加工业,-0.017171024181177497,-0.033864408017032804,-0.051263802143426296,0.06547615657109973,24.594589902497738,0.0006080687191868592,0.03577834220719467,0.002056365286533954
CN-csi300-000630-20241129-20241213-add-02-ctrl-01,CN-csi300-000630-20241129-20241213-add-02,CN,CSI300,000876,铜陵有色,announce,addition,1,0,csi300-2024-11,2024-11-29,2024-12-13,2024-11-29,有色金属冶炼和压延加工业,0.0042505186200026985,-0.022230322149948502,-0.026837868313780697,-0.034658467420008665,24.47608869835813,0.0011654638507257774,0.2373374337739449,-0.005090155236583058
